source,run,config_id,data,feature_set,seed,split_seed,split_strategy,train_max_samples,n_train_full,n_train_used,n_val,n_test,epochs,name,hidden_dims,batch_size,lr,dropout,weight_decay,embed_dim_cap,n_params,best_val_epoch,train_mse,val_mse,test_mse,train_rmse,val_rmse,test_rmse,train_mdape,val_mdape,test_mdape,train_acc_pct,val_acc_pct,test_acc_pct,seconds
sweep_deep_test,674,17a64e07dc,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",1024,0.003,0.0,0.0,64,1021145,3,0.20276875915527343,0.24133404603079048,0.2678403890309678,0.4502985222663666,0.49125761676618357,0.5175329835198601,0.2471558302640915,0.24850279092788696,0.2479039579629898,75.28441697359085,75.1497209072113,75.20960420370102,5.93
sweep_deep_test,675,16d5894ad4,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",2048,0.003,0.0,0.0,32,874497,3,0.39713044067382813,0.4775866818854162,0.6289408989688441,0.6301828628849154,0.6910764660190768,0.7930579417475397,0.3425714373588562,0.342181921005249,0.3409290015697479,65.74285626411438,65.7818078994751,65.90709984302521,4.52
sweep_deep_test,676,3ea2358dc4,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",2048,0.0005,0.2,0.005,64,988377,3,0.7610709265136719,0.8384415726126357,1.970605342855208,0.8723937909646491,0.9156645524495506,1.4037825126618468,0.3935645520687103,0.39268991351127625,0.3945178687572479,60.64354479312897,60.731008648872375,60.54821312427521,5.33
sweep_deep_test,677,5d5f4ad90d,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",4096,0.0005,0.3,0.005,16,224273,3,4.417591127929687,4.584946009613777,8.028782668949994,2.1018066342862483,2.141248703353671,2.833510661520439,0.9511009454727173,0.9535288214683533,0.9492478966712952,4.8899054527282715,4.647117853164673,5.075210332870483,3.55
sweep_deep_test,678,b5181d89b1,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",4096,0.002,0.0,1e-05,32,146305,3,11.9698573046875,12.108459858511077,12.20980055433995,3.459748156251767,3.4797212328735583,3.4942525029453653,1.3127174377441406,1.291610836982727,1.233323097229004,0.0,0.0,0.0,2.66
sweep_deep_test,679,214431a807,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base3,"256,128,64",4096,0.002,0.2,0.0,32,200193,3,3.50974267578125,3.545631619227274,3.9356591323238375,1.873430723507344,1.8829847634081573,1.983849574016094,0.7328519821166992,0.7325387597084045,0.73142409324646,26.714801788330078,26.746124029159546,26.857590675354004,3.27
sweep_deep_test,680,98982e1fef,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",2048,0.0005,0.3,1e-05,64,1021145,3,0.9117022021484374,0.9765393527934899,1.9266986759733178,0.9548309809324567,0.9882000570701713,1.3880557178922313,0.4025168716907501,0.403193861246109,0.40365588665008545,59.74831283092499,59.6806138753891,59.634411334991455,5.22
sweep_deep_test,681,9a9668e43b,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",8192,0.0003,0.1,0.001,16,224273,3,73.84773125,73.76671749043919,74.34990662281191,8.593470268174551,8.58875529343101,8.62263919126922,0.9998165965080261,0.9998154640197754,0.9998170137405396,0.018340349197387695,0.018453598022460938,0.018298625946044922,3.96
sweep_deep_test,682,884f05d4f6,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",8192,0.0007,0.1,0.0,128,250073,3,121.5097465625,121.39739195999509,121.51663995428699,11.023145946711402,11.018048464224284,11.023458620337221,0.9999852180480957,0.9999851584434509,0.9999852180480957,0.0014781951904296875,0.0014841556549072266,0.0014781951904296875,3.17
sweep_deep_test,683,682b8ef2b9,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base2,"256,128",4096,0.0007,0.02,0.001,128,285913,3,7.85320037109375,7.870517540124765,8.192628537357844,2.8023562177378074,2.805444267870022,2.8622768100513696,0.9875266551971436,0.9877192378044128,0.9873843789100647,1.2473344802856445,1.2280762195587158,1.2615621089935303,3.57
sweep_deep_test,684,527b42820d,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",1024,0.0025,0.2,0.005,128,1021145,2,0.2601968600463867,0.30039005717413086,0.357911304614658,0.5100949519906923,0.5480785136950096,0.5982568884807412,0.26889458298683167,0.2707970440387726,0.2713969647884369,73.11054170131683,72.92029559612274,72.86030352115631,6.31
sweep_deep_test,685,77a02127b5,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",2048,0.0007,0.05,0.005,64,443609,3,0.6869104382324219,0.7439309322962543,1.392041179628486,0.8288006022152867,0.8625143084588535,1.1798479476731254,0.3500131368637085,0.3476871848106384,0.35010695457458496,64.99868631362915,65.23128151893616,64.9893045425415,3.48
sweep_deep_test,686,ec76f3e3c6,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",8192,0.003,0.1,0.005,128,443609,1,3.524501533203125,3.5605441746967297,4.461143395828688,1.8773655832583926,1.886940426907201,2.112141897654769,0.9399996399879456,0.9395031332969666,0.936231791973114,6.000036001205444,6.049686670303345,6.376820802688599,3.91
sweep_deep_test,687,106165f362,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base3,"256,128,64",8192,0.0005,0.1,0.0,128,294105,3,85.555085625,85.41139172585267,85.56067496376407,9.249599214290315,9.24182837569778,9.249901348866596,0.9999057650566101,0.9999043345451355,0.9999046325683594,0.009423494338989258,0.009566545486450195,0.0095367431640625,3.27
sweep_deep_test,688,6608c321c7,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep4,"512,256,128,64",2048,0.0005,0.02,0.0,16,265233,3,2.4029606396484375,2.5638491907408865,5.1721457404932965,1.550148586313079,1.6012024202894795,2.274235199026982,0.7538407444953918,0.7581484317779541,0.7545685768127441,24.615925550460815,24.18515682220459,24.543142318725586,3.36
sweep_deep_test,689,f0b2c0f037,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",2048,0.001,0.0,0.001,32,343041,3,0.8871127770996093,0.9750716413323053,1.9607375872362443,0.9418666450722254,0.9874571592389744,1.400263399234674,0.5540952682495117,0.5561671257019043,0.5600458979606628,44.59047317504883,44.38328742980957,43.995410203933716,2.9
sweep_deep_test,690,baac9555f5,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",8192,0.0005,0.2,1e-06,64,250073,3,147.171780625,147.1014463869594,147.21623648121306,12.1314376981873,12.128538509934303,12.133269818198764,0.9999963045120239,0.9999963045120239,0.9999963045120239,0.0003695487976074219,0.0003695487976074219,0.0003695487976074219,3.02
sweep_deep_test,691,f97ba628f5,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small2,"128,64",2048,0.003,0.2,1e-05,64,248025,3,0.7515934643554687,0.820993055364405,0.8614376085553365,0.8669449027218908,0.9060866710002995,0.9281366324821666,0.3411870002746582,0.34064412117004395,0.341603547334671,65.88129997253418,65.9355878829956,65.8396452665329,2.33
sweep_deep_test,692,5afb6965e1,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big5,"1024,512,256,128,64",2048,0.0025,0.05,0.0005,128,1029337,3,0.42728903198242185,0.47549454434755967,0.6387093161111799,0.6536734903469942,0.6895611244462376,0.7991929154535717,0.33631592988967896,0.33583134412765503,0.3372653126716614,66.3684070110321,66.4168655872345,66.27346873283386,5.23
sweep_deep_test,693,e84fbc510d,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep4,"512,256,128,64",1024,0.0015,0.1,0.0,128,451801,3,0.31528576904296873,0.3578030856185811,0.5918884095306686,0.561503133600311,0.5981664363858784,0.7693428426460264,0.25995883345603943,0.261921226978302,0.25955861806869507,74.00411665439606,73.8078773021698,74.0441381931305,3.44
sweep_deep_test,694,77f3c6687f,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",1024,0.0005,0.02,0.005,32,146305,3,7.804343740234375,7.949031993541571,8.076900360791337,2.7936255547646995,2.819402772493063,2.8419888037765624,0.9618949294090271,0.9623306393623352,0.9607776403427124,3.81050705909729,3.7669360637664795,3.9222359657287598,2.11
sweep_deep_test,695,fef3ea5e42,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",2048,0.0015,0.2,0.0001,32,146305,3,4.365372236328125,4.52085358742258,4.5936537918803655,2.0893473230480675,2.126229899945577,2.143281080931842,0.8761471509933472,0.8793137073516846,0.8741210103034973,12.385284900665283,12.068629264831543,12.587898969650269,2.24
sweep_deep_test,696,5c2131c2e5,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",1024,0.001,0.02,1e-05,32,159489,3,1.0120298413085937,1.0986646125180224,1.1836948523647424,1.005996939015519,1.048172033837014,1.0879774135361187,0.4060252606868744,0.4062650203704834,0.4091510474681854,59.39747393131256,59.37349796295166,59.08489525318146,2.36
sweep_deep_test,697,c52ab11deb,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",4096,0.003,0.3,0.0,16,804881,2,3.4970846337890626,3.7412977282958333,8.078958262922985,1.8700493666716562,1.9342434511446156,2.8423508338913734,0.69340580701828,0.6915982961654663,0.6897483468055725,30.659419298171997,30.84017038345337,31.02516531944275,5.47
sweep_deep_test,698,3bc4287072,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big5,"1024,512,256,128,64",8192,0.004,0.3,0.0001,16,813073,1,146.5456140625,146.51727497240464,146.6267504738544,12.105602589813527,12.10443203840662,12.10895331867517,0.9999961256980896,0.9999961256980896,0.9999961256980896,0.00038743019104003906,0.00038743019104003906,0.00038743019104003906,5.66
sweep_deep_test,699,ead9ce2850,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep4,"512,256,128,64",4096,0.001,0.3,0.001,64,451801,3,3.722784326171875,3.74402456640098,4.265170983909856,1.9294518201219422,1.9349482076792082,2.0652290390922396,0.7396256923675537,0.7380026578903198,0.7418804168701172,26.03743076324463,26.199734210968018,25.81195831298828,4.03
sweep_deep_test,700,b6595cad7d,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big5,"1024,512,256,128,64",4096,0.0005,0.3,1e-05,32,915457,3,3.316125751953125,3.436878908471217,5.246435672089279,1.8210232705688099,1.853882118278079,2.2905099153003636,1.027422547340393,1.015854001045227,0.9910502433776855,0.0,0.0,0.8949756622314453,5.88
sweep_deep_test,701,9b5ff66b01,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base2,"256,128",1024,0.0005,0.0,0.005,128,285913,3,0.9258382739257812,0.98608218099706,1.2301019476972332,0.9622049022561573,0.9930167073101338,1.1090996112600677,0.40481045842170715,0.4055878818035126,0.4058995544910431,59.518954157829285,59.44121181964874,59.41004455089569,2.54
sweep_deep_test,702,cf5e795f67,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",2048,0.0005,0.2,1e-06,32,146305,3,47.09114015625,47.051006638216506,47.169344669834985,6.862298460155315,6.859373633081705,6.867994224650672,0.9986423850059509,0.9986386895179749,0.9986283779144287,0.13576149940490723,0.13613104820251465,0.1371622085571289,2.36
sweep_deep_test,703,a66bf10e4f,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",2048,0.0003,0.1,0.0,32,159489,3,23.8920654296875,23.8769446974406,24.138238306946146,4.887951046163157,4.886404066124761,4.913068115439287,0.9946803450584412,0.9947031140327454,0.9948948621749878,0.5319654941558838,0.5296885967254639,0.5105137825012207,2.67
sweep_deep_test,704,961de37117,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",8192,0.001,0.02,1e-05,128,250073,3,69.15862890625,68.9870594498768,69.13208342624596,8.316166719483803,8.305844896810727,8.314570549718486,0.999741792678833,0.999729573726654,0.9997326731681824,0.02582073211669922,0.027042627334594727,0.026732683181762695,3.2
sweep_deep_test,705,e5c816b8d2,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",4096,0.001,0.0,0.001,64,250073,3,10.74435466796875,10.797700987927728,10.996438165486676,3.277858244032031,3.2859855428665123,3.316087780123843,0.9962007999420166,0.9963431358337402,0.9963272213935852,0.37992000579833984,0.36568641662597656,0.3672778606414795,2.93
sweep_deep_test,706,e1c10025cc,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",1024,0.0015,0.2,0.0005,32,146305,3,1.390349150390625,1.5049131092493924,1.5421303451253972,1.1791306757058884,1.22674900010124,1.2418254084714957,0.43717941641807556,0.4374353885650635,0.43982478976249695,56.282058358192444,56.25646114349365,56.017521023750305,2.51
sweep_deep_test,707,2340fc57b1,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small2,"128,64",4096,0.0007,0.3,0.0,32,157441,3,17.30908912109375,17.358305462138613,17.639287493728396,4.160419344380293,4.1663299751866285,4.199915176968267,0.9899884462356567,0.9902651309967041,0.990410566329956,1.0011553764343262,0.9734869003295898,0.9589433670043945,3.03
sweep_deep_test,708,9a47422987,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",1024,0.0025,0.0,0.0001,128,988377,3,0.17250620971679687,0.2068035975234016,0.21740195752519312,0.4153386686991676,0.45475663549133793,0.4662638282401854,0.23049169778823853,0.23366643488407135,0.23213207721710205,76.95083022117615,76.63335651159286,76.7867922782898,5.51
sweep_deep_test,709,b8d6a07685,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base3,"256,128,64",2048,0.0003,0.1,1e-05,16,122385,3,6.139428349609375,6.2180295961078,7.826778532741248,2.477786986326584,2.493597721387273,2.7976380274691093,0.9785967469215393,0.9801887273788452,0.9790886640548706,2.1403253078460693,1.9811272621154785,2.0911335945129395,3.04
sweep_deep_test,710,a88713c704,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",8192,0.0015,0.15,1e-05,128,443609,3,5.24803310546875,5.279357261620712,6.0144848749860635,2.2908585956947998,2.2976851963706237,2.4524446731753327,0.9233514070510864,0.9235711097717285,0.9236801862716675,7.664859294891357,7.642889022827148,7.631981372833252,4.49
sweep_deep_test,711,b914ed5c7c,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small2,"128,64",8192,0.004,0.2,1e-06,64,248025,2,9.154538525390626,9.174533840549008,9.324861850540751,3.0256467945532943,3.028949296463876,3.0536636767235437,0.9942971467971802,0.9940433502197266,0.9937304854393005,0.5702853202819824,0.5956649780273438,0.6269514560699463,2.91
sweep_deep_test,712,0d8031fc14,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base3,"256,128,64",4096,0.0025,0.3,1e-05,16,122385,3,4.015338686523437,4.080104757829834,4.913282349708022,2.0038310024858474,2.0199269189329185,2.2165925087187364,0.7568944692611694,0.7542911767959595,0.7548648118972778,24.310553073883057,24.570882320404053,24.513518810272217,3.01
sweep_deep_test,713,ea5112e84a,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",2048,0.002,0.1,0.0005,32,159489,3,1.409056083984375,1.5145146853815685,1.581866364569977,1.1870366818192162,1.2306562011307498,1.2577226898525673,0.47334691882133484,0.4755706787109375,0.4764147102832794,52.665308117866516,52.44293212890625,52.35852897167206,2.38
sweep_deep_test,714,71af1f0f08,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",1024,0.0025,0.05,1e-06,128,235225,3,0.4953392034912109,0.5528414915665174,0.5558198532221881,0.703803384114634,0.7435331139677085,0.7455332676830646,0.29322540760040283,0.29629239439964294,0.29400351643562317,70.67745923995972,70.3707605600357,70.59964835643768,2.17
sweep_deep_test,715,8e9170560f,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",8192,0.0025,0.2,0.0001,32,874497,3,2.813599296875,2.9012615816878324,4.062423303531609,1.677378698110537,1.7033090094541954,2.015545410932636,0.776016116142273,0.7744875550270081,0.7730860710144043,22.398388385772705,22.551244497299194,22.69139289855957,5.92
sweep_deep_test,716,068bd1fdfc,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big5,"1024,512,256,128,64",1024,0.0025,0.3,0.005,16,813073,3,0.7364835302734375,0.800477429134025,0.8344834743554622,0.8581861862518165,0.894694042192092,0.9135006701450538,0.49226951599121094,0.49399545788764954,0.49282634258270264,50.773048400878906,50.600454211235046,50.717365741729736,5.97
sweep_deep_test,717,07782a1298,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep4,"512,256,128,64",4096,0.0025,0.02,1e-06,32,351233,3,1.3755084228515626,1.450538942423611,2.1471537542071997,1.1728207121515046,1.204383220749779,1.4653169466730396,0.6286407113075256,0.6281368136405945,0.6302192211151123,37.13592886924744,37.18631863594055,36.97807788848877,3.92
sweep_deep_test,718,b5e87e8feb,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base2,"256,128",2048,0.0007,0.2,0.005,64,285913,3,1.858936337890625,1.8993203004575185,2.181986428731952,1.3634281564829975,1.3781583002171842,1.4771548425036394,0.5322363972663879,0.5273694396018982,0.5305586457252502,46.776360273361206,47.26305603981018,46.944135427474976,3.23
sweep_deep_test,719,b005814aae,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",2048,0.0003,0.1,1e-05,128,1021145,3,0.93533642578125,1.0028923786727608,2.085131360939852,0.9671279262751387,1.00144514511418,1.4439983936763405,0.373171329498291,0.37362679839134216,0.3751868009567261,62.6828670501709,62.637320160865784,62.48131990432739,6.31
sweep_deep_test,720,5a6e4ebd3e,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base2,"256,128",1024,0.004,0.0,0.0001,64,285913,3,0.2005313949584961,0.23398440160833112,0.2622485785729405,0.4478073190095223,0.48371934177612863,0.5121021173290934,0.2393309473991394,0.2436888962984085,0.24308103322982788,76.06690526008606,75.63111037015915,75.69189667701721,2.96
sweep_deep_test,721,36980a8a9a,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",4096,0.0025,0.05,0.0,16,74641,3,8.73946146484375,8.695256751803454,8.887249223018173,2.9562580172988535,2.9487720752549618,2.9811489769916184,0.9888878464698792,0.989327609539032,0.9891894459724426,1.111215353012085,1.0672390460968018,1.0810554027557373,2.91
sweep_deep_test,722,bccb8547f0,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",4096,0.0003,0.3,1e-05,128,1021145,3,2.376409697265625,2.435781599950593,3.773464034539107,1.54156079908177,1.5606990741172986,1.9425406133564125,0.7143659591674805,0.7145724892616272,0.7151169180870056,28.563404083251953,28.54275107383728,28.48830819129944,5.99
sweep_deep_test,723,c026989af7,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base3,"256,128,64",8192,0.0007,0.3,0.0001,16,122385,3,69.52174890625,69.35281570203703,69.67918733972571,8.337970310947982,8.327833794092978,8.34740602461182,0.999754011631012,0.9997512698173523,0.999752402305603,0.02459883689880371,0.024873018264770508,0.024759769439697266,3.4
sweep_deep_test,724,4142d3704e,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base2,"256,128",1024,0.004,0.05,0.0,16,114193,3,0.28817744750976565,0.3432037435518282,0.42905329120426305,0.536821616097718,0.5858359356951639,0.6550215959831119,0.27639371156692505,0.2789892256259918,0.2797424793243408,72.3606288433075,72.10107743740082,72.02575206756592,2.99
sweep_deep_test,725,dfd179bf2b,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",4096,0.002,0.05,0.0,128,443609,3,0.8645302062988282,0.9116803343750697,1.348824466565392,0.9298011649265816,0.9548195297411285,1.1613890246447967,0.4510524868965149,0.4500258266925812,0.45395803451538086,54.89475131034851,54.99741733074188,54.604196548461914,4.41
sweep_deep_test,726,a9c11ef7d4,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",1024,0.0025,0.0,0.0,16,772113,3,0.22341094177246093,0.27823833144923665,0.28653661749383946,0.4726636666515218,0.5274830153182533,0.5352911520787911,0.2548872232437134,0.25699174404144287,0.25781261920928955,74.51127767562866,74.30082559585571,74.21873807907104,4.86
sweep_deep_test,727,729808f910,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",2048,0.002,0.3,1e-05,128,1021145,3,0.5113469921875,0.5583917185901595,0.8057566094629767,0.71508530413336,0.747256126498913,0.8976394651879878,0.36805373430252075,0.3692672848701477,0.36997145414352417,63.194626569747925,63.07327151298523,63.00285458564758,6.02
sweep_deep_test,728,a677f726f5,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",2048,0.0005,0.0,1e-05,64,250073,3,9.10525025390625,9.156323735700587,9.387537564283923,3.017490721428361,3.025941793177884,3.063908870101055,0.9279883503913879,0.9263597130775452,0.9260126948356628,7.201164960861206,7.364028692245483,7.398730516433716,2.89
sweep_deep_test,729,9bf92a73b5,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",4096,0.0005,0.0,0.0005,128,250073,3,62.226862109375,62.05080211202043,62.19719972962426,7.888400478511154,7.87723315079733,7.886520128017443,0.9995841383934021,0.9995627999305725,0.9995662569999695,0.04158616065979004,0.04372000694274902,0.04337430000305176,3.7
sweep_deep_test,730,801fece99c,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",1024,0.0025,0.2,1e-06,128,410841,3,0.2116083541870117,0.24492651447897168,0.32036581066011227,0.4600090805484297,0.4949005096774216,0.5660086665945251,0.24835944175720215,0.25110504031181335,0.24917466938495636,75.16405582427979,74.88949596881866,75.08253306150436,3.76
sweep_deep_test,731,79160e6ce2,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",2048,0.002,0.1,0.0005,128,1021145,3,0.33078045715332033,0.3792364644930372,0.601730836308352,0.5751351642469101,0.6158217798138007,0.7757131146940549,0.2804318964481354,0.28092125058174133,0.2818511426448822,71.95681035518646,71.90787494182587,71.81488573551178,5.67
sweep_deep_test,732,49f85739c1,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base3,"256,128,64",1024,0.004,0.15,0.001,128,294105,3,0.23960183044433594,0.27592758554528096,0.34605959185071716,0.48949139976544626,0.5252880976619221,0.5882682992059977,0.26750102639198303,0.27199965715408325,0.2704812288284302,73.2498973608017,72.80003428459167,72.95187711715698,3.29
sweep_deep_test,733,4c2da13da2,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",2048,0.0015,0.15,0.0001,128,410841,3,0.4469224774169922,0.4976680703597989,0.877328266982105,0.6685226080073824,0.7054559308417492,0.9366580309708047,0.28985488414764404,0.29059603810310364,0.2905558943748474,71.0145115852356,70.94039618968964,70.94441056251526,3.44
sweep_deep_test,734,3aceeb3860,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small2,"128,64",8192,0.0025,0.1,0.0,64,248025,3,9.296104794921876,9.322768295164401,9.500004355279295,3.048951425477598,3.053320863447601,3.082207708004004,0.9787976145744324,0.9782112836837769,0.9778715372085571,2.1202385425567627,2.1788716316223145,2.212846279144287,3.0
sweep_deep_test,735,fe60331089,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",8192,0.0007,0.2,0.0001,64,410841,2,11.6138814453125,11.633368588260545,12.221197318541643,3.407914530224093,3.4107724327871165,3.4958829097299073,0.9910495281219482,0.9912862181663513,0.9915551543235779,0.8950471878051758,0.8713781833648682,0.8444845676422119,4.14
sweep_deep_test,736,17903def98,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",8192,0.0007,0.15,1e-06,128,250073,3,120.9109690625,120.7973434590641,120.91676678002007,10.99595239451772,10.99078447878331,10.996216020978311,0.9999847412109375,0.9999846816062927,0.9999847412109375,0.00152587890625,0.001531839370727539,0.00152587890625,3.83
sweep_deep_test,737,2be3dfd86d,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",2048,0.0005,0.05,1e-05,16,772113,3,1.5857002075195312,1.7705016973474834,3.69153329485807,1.259245888426693,1.3306020056153092,1.9213363304892952,0.5474849343299866,0.5474452972412109,0.547500729560852,45.25150656700134,45.255470275878906,45.249927043914795,5.89
sweep_deep_test,738,848b82020f,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",1024,0.0005,0.02,0.0005,32,343041,3,0.7130018518066407,0.7947177989678875,1.7285641346452014,0.8443943698335753,0.8914694604796553,1.3147486963846746,0.3295319676399231,0.33190202713012695,0.3321034014225006,67.04680323600769,66.8097972869873,66.78965985774994,4.22
sweep_deep_test,739,5a56a0e7c1,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",2048,0.0015,0.0,1e-05,64,988377,3,0.3867410485839844,0.44173630695266247,0.8047029734907215,0.6218850766693026,0.664632460050412,0.8970523805724622,0.2870277762413025,0.2882031202316284,0.28836047649383545,71.29722237586975,71.17968797683716,71.16395235061646,5.09
sweep_deep_test,740,2284fba615,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small2,"128,64",2048,0.004,0.15,0.005,32,157441,3,0.5889112805175781,0.6628766980225592,0.7067562406524818,0.7674055515290322,0.8141724006760234,0.8406879567666482,0.3706724941730499,0.37255892157554626,0.37380945682525635,62.93275058269501,62.74410784244537,62.619054317474365,2.48
sweep_deep_test,741,7c66e33fba,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base2,"256,128",8192,0.001,0.2,0.0001,128,285913,3,24.06064765625,24.2408538115042,24.56284668023191,4.905165405595412,4.92350015857664,4.956091875685106,1.3321377038955688,1.7126444578170776,1.6258717775344849,0.0,0.0,0.0,3.14
sweep_deep_test,742,39f9048d22,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",8192,0.0025,0.1,0.0,16,74641,3,49.447867421875,49.07811576670495,49.16727199241833,7.031917762735497,7.005577475605059,7.011937820062178,0.998339831829071,0.9982206225395203,0.9982283711433411,0.1660168170928955,0.17793774604797363,0.17716288566589355,2.92
sweep_deep_test,743,cdb9d6ea19,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",8192,0.003,0.0,0.005,32,159489,3,12.71127123046875,12.82555971189332,13.054228366456684,3.5652869772949205,3.5812790608794116,3.613063570774348,0.9550208449363708,0.9552943110466003,0.9560422301292419,4.497915506362915,4.470568895339966,4.395776987075806,2.98
sweep_deep_test,744,90f511580a,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",2048,0.002,0.3,0.001,64,443609,3,0.4344123089599609,0.48103397628280087,0.8968252232407284,0.6590996199057931,0.6935661297113642,0.9470085655582681,0.29281121492385864,0.2934127151966095,0.2911810576915741,70.71887850761414,70.65872848033905,70.88189423084259,3.46
