source,run,config_id,data,feature_set,seed,split_seed,split_strategy,train_max_samples,n_train_full,n_train_used,n_val,n_test,epochs,name,hidden_dims,batch_size,lr,dropout,weight_decay,embed_dim_cap,n_params,best_val_epoch,train_mse,val_mse,test_mse,train_rmse,val_rmse,test_rmse,train_mdape,val_mdape,test_mdape,train_acc_pct,val_acc_pct,test_acc_pct,train_mse_last,val_mse_last,test_mse_last,train_rmse_last,val_rmse_last,test_rmse_last,train_mdape_last,val_mdape_last,test_mdape_last,train_acc_pct_last,val_acc_pct_last,test_acc_pct_last,seconds
sweep_deep_test,83,73993cec46,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,deep4,"512,256,128,64",4096,0.0015,0.2,0.0,64,451801,10,0.28118262298583985,0.32379240151210015,0.4169936893908445,0.5302665584268348,0.5690275929268283,0.6457504853972968,0.2659491300582886,0.2658512592315674,0.26574456691741943,73.40508699417114,73.41487407684326,73.42554330825806,0.28118262298583985,0.32379240151210015,0.4169936893908445,0.5302665584268348,0.5690275929268283,0.6457504853972968,0.2659491300582886,0.2658512592315674,0.26574456691741943,73.40508699417114,73.41487407684326,73.42554330825806,15.68
sweep_deep_test,84,86c310a3f9,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,big4,"1024,512,256,128",4096,0.004,0.1,1e-06,64,1021145,9,0.16464567626953125,0.19745019086462143,0.20624016795699074,0.4057655434724975,0.44435367767648937,0.45413672826252527,0.22682370245456696,0.23112227022647858,0.22845028340816498,77.3176297545433,76.88777297735214,77.1549716591835,0.1635797863769531,0.1977018457912115,0.20545995573838535,0.4044499800679351,0.44463675713014494,0.45327690845484875,0.22834976017475128,0.2330852448940277,0.23135043680667877,77.16502398252487,76.69147551059723,76.86495631933212,20.86
sweep_deep_test,85,b43443cf84,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,huge3,"2048,1024,512",8192,0.003,0.2,1e-05,32,2920449,10,0.26389675262451173,0.309074964730555,0.32334315376226447,0.5137088208552698,0.5559451094582585,0.5686327054982544,0.27637994289398193,0.27770304679870605,0.27816641330718994,72.3620057106018,72.2296953201294,72.183358669281,0.26389675262451173,0.309074964730555,0.32334315376226447,0.5137088208552698,0.5559451094582585,0.5686327054982544,0.27637994289398193,0.27770304679870605,0.27816641330718994,72.3620057106018,72.2296953201294,72.183358669281,35.4
sweep_deep_test,86,5a481b27b7,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,wide3,"1024,1024,512",1024,0.001,0.05,0.0,64,1906905,10,0.12942845748901366,0.15416146547516366,0.15871308584358929,0.35976166762040346,0.39263400957528327,0.39838810956602266,0.21409600973129272,0.21953104436397552,0.2190008908510208,78.59039902687073,78.04689556360245,78.09991091489792,0.12942845748901366,0.15416146547516366,0.15871308584358929,0.35976166762040346,0.39263400957528327,0.39838810956602266,0.21409600973129272,0.21953104436397552,0.2190008908510208,78.59039902687073,78.04689556360245,78.09991091489792,30.87
sweep_deep_test,87,7dfb6b379b,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,deep4,"512,256,128,64",1024,0.003,0.2,0.0001,128,451801,10,0.1962183221435547,0.2171724126339198,0.22537567261164104,0.4429653735265937,0.4660176097895012,0.47473747757222734,0.2622528374195099,0.26189807057380676,0.2624744474887848,73.77471625804901,73.81019294261932,73.75255525112152,0.1962183221435547,0.2171724126339198,0.22537567261164104,0.4429653735265937,0.4660176097895012,0.47473747757222734,0.2622528374195099,0.26189807057380676,0.2624744474887848,73.77471625804901,73.81019294261932,73.75255525112152,15.21
sweep_deep_test,88,fdb96c7742,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,huge4,"2048,1024,512,256",1024,0.004,0.1,1e-05,128,3192025,10,0.14859976135253905,0.15071883008767406,0.15437578049667278,0.3854863958073476,0.38822523113223084,0.39290683437256824,0.2188996970653534,0.22265109419822693,0.2225678563117981,78.11003029346466,77.73489058017731,77.74321436882019,0.14859976135253905,0.15071883008767406,0.15437578049667278,0.3854863958073476,0.38822523113223084,0.39290683437256824,0.2188996970653534,0.22265109419822693,0.2225678563117981,78.11003029346466,77.73489058017731,77.74321436882019,45.89
sweep_deep_test,89,95fd566139,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,deep6,"1024,512,512,256,128,64",8192,0.003,0.05,1e-05,64,1291993,10,0.8763443591308594,0.917758131789085,1.0167909463760592,0.9361326610747321,0.9579969372545432,1.0083605240071922,0.542328417301178,0.5413038730621338,0.5442830920219421,45.7671582698822,45.86961269378662,45.571690797805786,0.8763443591308594,0.917758131789085,1.0167909463760592,0.9361326610747321,0.9579969372545432,1.0083605240071922,0.542328417301178,0.5413038730621338,0.5442830920219421,45.7671582698822,45.86961269378662,45.571690797805786,24.61
sweep_deep_test,90,788e56edd8,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,huge3,"2048,1024,512",1024,0.0015,0.05,1e-05,32,2920449,9,0.11921931747436523,0.14579144693175647,0.15229237318597172,0.345281504680406,0.3818264618013745,0.39024655435502786,0.20974421501159668,0.21699412167072296,0.21713584661483765,79.02557849884033,78.3005878329277,78.28641533851624,0.15602143463134766,0.1818901293133316,0.18469028666421103,0.39499548684934066,0.42648579028301936,0.42975607810036964,0.27111706137657166,0.27826547622680664,0.2797624170780182,72.88829386234283,72.17345237731934,72.02375829219818,43.32
sweep_deep_test,91,1770a431e4,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,wide3,"1024,1024,512",4096,0.0015,0.1,0.0005,64,1906905,10,0.20253556823730468,0.24694874645280324,0.26876242683675194,0.450039518528434,0.49693937905221724,0.5184230192002974,0.24395428597927094,0.24524696171283722,0.24346353113651276,75.6045714020729,75.47530382871628,75.65364688634872,0.20253556823730468,0.24694874645280324,0.26876242683675194,0.450039518528434,0.49693937905221724,0.5184230192002974,0.24395428597927094,0.24524696171283722,0.24346353113651276,75.6045714020729,75.47530382871628,75.65364688634872,27.32
sweep_deep_test,92,4741be0376,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,big4,"1024,512,256,128",4096,0.004,0.05,1e-06,32,907265,10,0.14445044052124023,0.1748759093597912,0.18471428102069454,0.38006636331204086,0.41818167028193765,0.42978399344402596,0.22854642570018768,0.23179177939891815,0.23021140694618225,77.14535742998123,76.82082206010818,76.97885930538177,0.14445044052124023,0.1748759093597912,0.18471428102069454,0.38006636331204086,0.41818167028193765,0.42978399344402596,0.22854642570018768,0.23179177939891815,0.23021140694618225,77.14535742998123,76.82082206010818,76.97885930538177,23.49
sweep_deep_test,93,9f8a29509a,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,wide3,"1024,1024,512",8192,0.004,0.2,0.0001,64,1906905,10,0.25317678771972657,0.294767603843211,0.3116650589334618,0.5031667593549146,0.5429250444059576,0.5582697008914793,0.28078794479370117,0.28302517533302307,0.2822861075401306,71.92120552062988,71.69748246669769,71.77138924598694,0.25317678771972657,0.294767603843211,0.3116650589334618,0.5031667593549146,0.5429250444059576,0.5582697008914793,0.28078794479370117,0.28302517533302307,0.2822861075401306,71.92120552062988,71.69748246669769,71.77138924598694,28.41
sweep_deep_test,94,d649d0cf0d,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,wide3,"1024,1024,512",8192,0.002,0.0,0.001,64,1906905,10,0.21751379364013673,0.2598699133254914,0.28547947569187965,0.46638374075447436,0.5097743749204068,0.534302794014667,0.246266171336174,0.2480374425649643,0.2477634996175766,75.3733828663826,75.19625574350357,75.22365003824234,0.21751379364013673,0.2598699133254914,0.28547947569187965,0.46638374075447436,0.5097743749204068,0.534302794014667,0.246266171336174,0.2480374425649643,0.2477634996175766,75.3733828663826,75.19625574350357,75.22365003824234,23.57
sweep_deep_test,95,96bf705cf8,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,huge4,"2048,1024,512,256",1024,0.001,0.0,0.0001,32,3051521,9,0.12706359008789062,0.15453012160600732,0.16381698593086907,0.35645980150346634,0.3931031946016304,0.4047431110357149,0.21724465489387512,0.22248238325119019,0.2237423211336136,78.27553451061249,77.75176167488098,77.62576788663864,0.13112145263671876,0.15770681429478706,0.16213547009823115,0.36210696297740363,0.3971231726993365,0.40266048986488745,0.21151314675807953,0.21926236152648926,0.21821177005767822,78.84868532419205,78.07376384735107,78.17882299423218,39.2
sweep_deep_test,96,d288df6838,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,huge3,"2048,1024,512",4096,0.002,0.05,0.001,32,2920449,10,0.22028836181640624,0.2693818527272889,0.2889483317973715,0.46934887004914183,0.5190200889438567,0.5375391444326371,0.25395920872688293,0.25625669956207275,0.25618427991867065,74.6040791273117,74.37433004379272,74.38157200813293,0.22028836181640624,0.2693818527272889,0.2889483317973715,0.46934887004914183,0.5190200889438567,0.5375391444326371,0.25395920872688293,0.25625669956207275,0.25618427991867065,74.6040791273117,74.37433004379272,74.38157200813293,35.35
sweep_deep_test,97,54ee26ed54,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,big5,"1024,512,256,128,64",8192,0.004,0.2,1e-05,128,1029337,9,1.3081355493164062,1.3000854537101818,1.3149626817893578,1.1437375351523644,1.1402128984142312,1.1467182224894474,0.6608632802963257,0.6572820544242859,0.6543084979057312,33.91367197036743,34.27179455757141,34.56915020942688,2.8806808056640625,2.873125401561228,2.8877212917409967,1.6972568472874288,1.695029616720967,1.6993296595248952,0.7832880616188049,0.7833214998245239,0.7848420739173889,21.671193838119507,21.667850017547607,21.51579260826111,20.7
sweep_deep_test,98,aaf890c1ab,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,big5,"1024,512,256,128,64",2048,0.001,0.05,1e-05,64,1029337,10,0.20926126953125,0.25064643545377985,0.3049370112287811,0.4574508383763768,0.5006460181143757,0.5522110205607826,0.24025040864944458,0.24374251067638397,0.24246209859848022,75.97495913505554,75.6257489323616,75.75379014015198,0.20926126953125,0.25064643545377985,0.3049370112287811,0.4574508383763768,0.5006460181143757,0.5522110205607826,0.24025040864944458,0.24374251067638397,0.24246209859848022,75.97495913505554,75.6257489323616,75.75379014015198,22.13
sweep_deep_test,99,732a48821f,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,deep6,"1024,512,512,256,128,64",2048,0.002,0.0,0.0,128,1291993,10,0.13852736862182619,0.16912081792164277,0.17962962037970195,0.37219264987614437,0.4112430156508956,0.42382734737119304,0.21345773339271545,0.2193247526884079,0.21850910782814026,78.65422666072845,78.06752473115921,78.14908921718597,0.13852736862182619,0.16912081792164277,0.17962962037970195,0.37219264987614437,0.4112430156508956,0.42382734737119304,0.21345773339271545,0.2193247526884079,0.21850910782814026,78.65422666072845,78.06752473115921,78.14908921718597,21.18
sweep_deep_test,100,454be60344,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,huge4,"2048,1024,512,256",4096,0.0015,0.2,1e-05,128,3192025,10,0.31696489318847654,0.37535300340577926,0.4892385635265393,0.5629963527310604,0.6126605939717188,0.6994559053482495,0.27547067403793335,0.2758760154247284,0.2771266996860504,72.45293259620667,72.41239845752716,72.28733003139496,0.31696489318847654,0.37535300340577926,0.4892385635265393,0.5629963527310604,0.6126605939717188,0.6994559053482495,0.27547067403793335,0.2758760154247284,0.2771266996860504,72.45293259620667,72.41239845752716,72.28733003139496,36.86
sweep_deep_test,101,c8ccca32a9,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,wide3,"1024,1024,512",8192,0.003,0.2,0.0005,128,1906905,10,1.5544794604492187,1.607340604582223,1.7772827869780634,1.2467876565194327,1.2678093723356927,1.3331476988608815,0.660523533821106,0.6588499546051025,0.6605479717254639,33.947646617889404,34.115004539489746,33.94520282745361,1.5544794604492187,1.607340604582223,1.7772827869780634,1.2467876565194327,1.2678093723356927,1.3331476988608815,0.660523533821106,0.6588499546051025,0.6605479717254639,33.947646617889404,34.115004539489746,33.94520282745361,26.06
sweep_deep_test,102,b33aa06111,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,deep4,"512,256,128,64",4096,0.001,0.1,0.0001,64,451801,10,0.3324104431152344,0.3786745710568255,0.534612960211475,0.5765504688361933,0.6153653963758651,0.7311723190954886,0.27616795897483826,0.2760871350765228,0.2760906517505646,72.38320410251617,72.39128649234772,72.39093482494354,0.3324104431152344,0.3786745710568255,0.534612960211475,0.5765504688361933,0.6153653963758651,0.7311723190954886,0.27616795897483826,0.2760871350765228,0.2760906517505646,72.38320410251617,72.39128649234772,72.39093482494354,15.17
sweep_deep_test,103,2d724d1939,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,deep6,"1024,512,512,256,128,64",8192,0.003,0.2,0.0005,128,1291993,8,1.7422497412109375,1.7806707740602248,2.466745613362694,1.3199430825649026,1.3344177659414704,1.5705876649721575,0.6773455739021301,0.6760249733924866,0.6787895560264587,32.26544260978699,32.39750266075134,32.121044397354126,4.83531205078125,4.816460038299011,4.9149038093014825,2.198934298877811,2.1946434877444245,2.216958233549176,0.8690496683120728,0.868179440498352,0.8687343001365662,13.095033168792725,13.182055950164795,13.126569986343384,24.04
sweep_deep_test,104,e11aaf3106,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,big5,"1024,512,256,128,64",4096,0.0015,0.2,0.0005,32,915457,7,0.5202831512451171,0.5950358942167517,1.0244801674735546,0.7213065584376155,0.7713856974411385,1.012166077021728,0.3229714632034302,0.3244542181491852,0.3254046142101288,67.70285367965698,67.55457818508148,67.45953857898712,0.5431501611328124,0.6064195793175758,0.8148000597435437,0.7369872191108964,0.7787294647806617,0.9026627608046893,0.4038885533809662,0.40514713525772095,0.4056735336780548,59.61114466190338,59.485286474227905,59.43264663219452,21.74
sweep_deep_test,105,273aaa22f0,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,deep4,"512,256,128,64",8192,0.002,0.1,0.0005,128,451801,10,0.3885957250976563,0.43688665551063954,0.5219274920037072,0.623374466189991,0.6609740202993152,0.7224454941403589,0.30765610933303833,0.3081003427505493,0.3092767000198364,69.23438906669617,69.18996572494507,69.07232999801636,0.3885957250976563,0.43688665551063954,0.5219274920037072,0.623374466189991,0.6609740202993152,0.7224454941403589,0.30765610933303833,0.3081003427505493,0.3092767000198364,69.23438906669617,69.18996572494507,69.07232999801636,14.79
sweep_deep_test,106,bd759b60a5,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,wide3,"1024,1024,512",4096,0.003,0.0,0.001,128,1906905,10,0.2839182830810547,0.3478907462958808,0.3936291831913222,0.5328398287300365,0.5898226396942396,0.6273987433772259,0.2774158716201782,0.27587321400642395,0.27624183893203735,72.25841283798218,72.4126785993576,72.37581610679626,0.2839182830810547,0.3478907462958808,0.3936291831913222,0.5328398287300365,0.5898226396942396,0.6273987433772259,0.2774158716201782,0.27587321400642395,0.27624183893203735,72.25841283798218,72.4126785993576,72.37581610679626,22.76
sweep_deep_test,107,b1e12b142f,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,deep6,"1024,512,512,256,128,64",8192,0.001,0.0,0.001,64,1291993,10,0.4504487445068359,0.5045272081468672,0.8632180957281679,0.6711547843134518,0.71030078709436,0.9290953103574293,0.298517107963562,0.299140989780426,0.29969239234924316,70.1482892036438,70.0859010219574,70.03076076507568,0.4504487445068359,0.5045272081468672,0.8632180957281679,0.6711547843134518,0.71030078709436,0.9290953103574293,0.298517107963562,0.299140989780426,0.29969239234924316,70.1482892036438,70.0859010219574,70.03076076507568,19.91
sweep_deep_test,108,6edef71f93,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,big5,"1024,512,256,128,64",2048,0.0015,0.1,0.0005,32,915457,9,0.20345961456298828,0.2495326216016248,0.28618123435910325,0.4510649782049015,0.499532402954628,0.5349590959681901,0.26021766662597656,0.26238641142845154,0.2628186047077179,73.97823333740234,73.76135885715485,73.71813952922821,0.2488423648071289,0.2927166489925648,0.3219212272066458,0.4988410215761419,0.5410329463097093,0.5673810247150021,0.27885910868644714,0.2813192307949066,0.28072214126586914,72.11408913135529,71.86807692050934,71.92778587341309,21.83
sweep_deep_test,109,148afdbaa0,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,big4,"1024,512,256,128",1024,0.002,0.2,0.0,64,1021145,7,0.16943347381591797,0.19607179884137607,0.2060272029655968,0.4116229753256224,0.4427999535245866,0.45390219537428633,0.2573104202747345,0.26040875911712646,0.260530948638916,74.26895797252655,73.95912408828735,73.9469051361084,0.179204384765625,0.19939623224711203,0.20318734429196006,0.42332538875624387,0.44653805240663647,0.4507630689086674,0.2486662119626999,0.25206929445266724,0.2523772120475769,75.13337880373001,74.79307055473328,74.76227879524231,24.49
sweep_deep_test,110,12f92ce58a,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,huge4,"2048,1024,512,256",2048,0.004,0.2,0.001,64,3192025,5,0.3140282885742188,0.30663227706143764,0.3156233633677023,0.5603822700391392,0.5537438731592772,0.5618036697705902,0.34142541885375977,0.3382723927497864,0.3406820297241211,65.85745811462402,66.17276072502136,65.93179702758789,0.3183993664550781,0.3109661474411752,0.32051962551457625,0.5642688778012466,0.5576433873374409,0.5661445270552178,0.33117491006851196,0.3295445740222931,0.3328109681606293,66.8825089931488,67.04554259777069,66.71890318393707,38.68
sweep_deep_test,111,e53623d162,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,deep6,"1024,512,512,256,128,64",2048,0.003,0.05,0.0005,32,1178113,9,0.2096565869140625,0.25277069387482803,0.2731233649328808,0.4578827217902664,0.5027630593777033,0.5226120596894802,0.2506743371486664,0.2552075684070587,0.2538054585456848,74.93256628513336,74.47924315929413,74.61945414543152,0.36604655639648437,0.40672026380307924,0.4229997937503049,0.605017814941415,0.6377462377804194,0.6503843431005276,0.3666088581085205,0.3704317808151245,0.37057021260261536,63.33911418914795,62.95682191848755,62.942978739738464,26.2
sweep_deep_test,112,05b372d7a7,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,deep4,"512,256,128,64",1024,0.004,0.1,0.0,32,351233,10,0.15937764556884765,0.18642356370760174,0.19060955840829677,0.3992212989919847,0.43176795122797357,0.4365885458968166,0.25002622604370117,0.25569188594818115,0.25611889362335205,74.99737739562988,74.43081140518188,74.3881106376648,0.15937764556884765,0.18642356370760174,0.19060955840829677,0.3992212989919847,0.43176795122797357,0.4365885458968166,0.25002622604370117,0.25569188594818115,0.25611889362335205,74.99737739562988,74.43081140518188,74.3881106376648,16.4
sweep_deep_test,113,3abe8ec322,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,huge3,"2048,1024,512",2048,0.003,0.0,0.0005,128,3060953,10,0.1156300422668457,0.14166999456814397,0.1444652295801097,0.34004417693418265,0.376390747187207,0.3800858187042891,0.19961713254451752,0.2079571634531021,0.20791521668434143,80.03828674554825,79.20428365468979,79.20847833156586,0.1156300422668457,0.14166999456814397,0.1444652295801097,0.34004417693418265,0.376390747187207,0.3800858187042891,0.19961713254451752,0.2079571634531021,0.20791521668434143,80.03828674554825,79.20428365468979,79.20847833156586,30.62
sweep_deep_test,114,52a676da7a,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,deep6,"1024,512,512,256,128,64",4096,0.001,0.05,0.0001,128,1291993,10,0.2970247573852539,0.3461523375980994,0.4717280596816988,0.5449997774176187,0.5883471233872903,0.686824620759695,0.27444055676460266,0.27715426683425903,0.276552677154541,72.55594432353973,72.2845733165741,72.3447322845459,0.2970247573852539,0.3461523375980994,0.4717280596816988,0.5449997774176187,0.5883471233872903,0.686824620759695,0.27444055676460266,0.27715426683425903,0.276552677154541,72.55594432353973,72.2845733165741,72.3447322845459,27.88
sweep_deep_test,115,c35c62e256,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,huge4,"2048,1024,512,256",4096,0.004,0.0,0.0001,32,3051521,10,0.17303113098144532,0.20810369368169104,0.21556217373513978,0.4159701082787624,0.4561838375936735,0.46428673654880537,0.2358337789773941,0.2386394888162613,0.2384072244167328,76.41662210226059,76.13605111837387,76.15927755832672,0.17303113098144532,0.20810369368169104,0.21556217373513978,0.4159701082787624,0.4561838375936735,0.46428673654880537,0.2358337789773941,0.2386394888162613,0.2384072244167328,76.41662210226059,76.13605111837387,76.15927755832672,32.4
sweep_deep_test,116,e5bab2808d,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,wide3,"1024,1024,512",4096,0.001,0.0,0.0001,64,1906905,10,0.2130194662475586,0.25857378749087995,0.29759003274190093,0.46154031920034744,0.5085015117881951,0.545518132367661,0.24492885172367096,0.2456124722957611,0.24478676915168762,75.5071148276329,75.43875277042389,75.52132308483124,0.2130194662475586,0.25857378749087995,0.29759003274190093,0.46154031920034744,0.5085015117881951,0.545518132367661,0.24492885172367096,0.2456124722957611,0.24478676915168762,75.5071148276329,75.43875277042389,75.52132308483124,22.86
sweep_deep_test,117,c1f91347fd,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,huge4,"2048,1024,512,256",8192,0.0015,0.2,0.0,64,3192025,10,1.0096753503417968,1.072325968067433,1.5004033097509477,1.0048260298886553,1.035531732042738,1.2249095108419021,0.43807944655418396,0.4362659454345703,0.4350849688053131,56.192055344581604,56.37340545654297,56.49150311946869,1.0096753503417968,1.072325968067433,1.5004033097509477,1.0048260298886553,1.035531732042738,1.2249095108419021,0.43807944655418396,0.4362659454345703,0.4350849688053131,56.192055344581604,56.37340545654297,56.49150311946869,36.28
sweep_deep_test,118,a3fc6b6d28,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,big4,"1024,512,256,128",1024,0.0015,0.0,1e-06,64,1021145,9,0.12398226181030274,0.1500315220085986,0.1579236839856707,0.3521111497954911,0.38733902722111363,0.3973961298071116,0.20758056640625,0.2147703319787979,0.21396689116954803,79.241943359375,78.52296680212021,78.6033108830452,0.12718746688842775,0.15189120055725658,0.1563879271018251,0.35663351901977436,0.3897322164733839,0.39545913455352766,0.20755654573440552,0.21446678042411804,0.21432849764823914,79.24434542655945,78.5533219575882,78.56715023517609,20.93
sweep_deep_test,119,ebb63dc01d,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,huge4,"2048,1024,512,256",8192,0.001,0.0,0.001,32,3051521,10,0.3948000549316406,0.47132590694040655,0.7067935443001588,0.6283311666085334,0.6865317960156009,0.8407101428555259,0.2905723750591278,0.2920289933681488,0.2931717038154602,70.94276249408722,70.79710066318512,70.68282961845398,0.3948000549316406,0.47132590694040655,0.7067935443001588,0.6283311666085334,0.6865317960156009,0.8407101428555259,0.2905723750591278,0.2920289933681488,0.2931717038154602,70.94276249408722,70.79710066318512,70.68282961845398,29.96
sweep_deep_test,120,d6bcdeff60,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,wide3,"1024,1024,512",4096,0.003,0.1,0.001,64,1906905,7,0.8640673352050782,0.9065046206326515,0.973774933429556,0.9295522229574185,0.9521053621488808,0.9868003513525702,0.4960254728794098,0.49311283230781555,0.4973541796207428,50.39745271205902,50.688716769218445,50.26458203792572,1.6700632958984376,1.7100847431384423,1.7482323554569907,1.292309288018328,1.307702085009595,1.3222073798980971,0.6907951831817627,0.6910240054130554,0.6915839314460754,30.92048168182373,30.897599458694458,30.841606855392456,27.1
sweep_deep_test,121,9b4dd5e86e,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,big4,"1024,512,256,128",4096,0.0015,0.0,0.0001,64,1021145,10,0.2070015005493164,0.2516608879450797,0.3117487163630892,0.4549741756949689,0.5016581385217225,0.5583446215045769,0.2406778335571289,0.24328015744686127,0.24228069186210632,75.93221664428711,75.67198425531387,75.77193081378937,0.2070015005493164,0.2516608879450797,0.3117487163630892,0.4549741756949689,0.5016581385217225,0.5583446215045769,0.2406778335571289,0.24328015744686127,0.24228069186210632,75.93221664428711,75.67198425531387,75.77193081378937,18.07
sweep_deep_test,122,375799750b,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,huge4,"2048,1024,512,256",8192,0.001,0.1,0.0005,128,3192025,10,0.4303300927734375,0.49228018137675744,0.8736020860045713,0.6559954975252783,0.7016268106171238,0.9346668315525973,0.28871726989746094,0.2893657386302948,0.28935539722442627,71.1282730102539,71.06342613697052,71.06446027755737,0.4303300927734375,0.49228018137675744,0.8736020860045713,0.6559954975252783,0.7016268106171238,0.9346668315525973,0.28871726989746094,0.2893657386302948,0.28935539722442627,71.1282730102539,71.06342613697052,71.06446027755737,38.26
sweep_deep_test,123,92ef42b521,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,deep6,"1024,512,512,256,128,64",4096,0.001,0.1,0.0,128,1291993,10,0.31811679809570315,0.3678985127165121,0.4913904049495136,0.5640184377267318,0.6065463813398874,0.7009924428619139,0.28584355115890503,0.2879238724708557,0.287555068731308,71.4156448841095,71.20761275291443,71.2444931268692,0.31811679809570315,0.3678985127165121,0.4913904049495136,0.5640184377267318,0.6065463813398874,0.7009924428619139,0.28584355115890503,0.2879238724708557,0.287555068731308,71.4156448841095,71.20761275291443,71.2444931268692,25.72
sweep_deep_test,124,75bca388ac,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,big5,"1024,512,256,128,64",8192,0.004,0.1,0.0,128,1029337,10,0.5893394873046875,0.5824415599930732,0.5830953645020348,0.767684497241339,0.7631785898419015,0.7636068127655978,0.7475036978721619,0.7465221285820007,0.7337636351585388,25.249630212783813,25.347787141799927,26.623636484146118,0.5893394873046875,0.5824415599930732,0.5830953645020348,0.767684497241339,0.7631785898419015,0.7636068127655978,0.7475036978721619,0.7465221285820007,0.7337636351585388,25.249630212783813,25.347787141799927,26.623636484146118,20.82
sweep_deep_test,125,7d1bbf9a69,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,deep6,"1024,512,512,256,128,64",2048,0.0015,0.1,0.0005,128,1291993,8,0.2282783612060547,0.26680809725079074,0.29759185583459347,0.47778484823825745,0.5165347009163961,0.545519803338608,0.25699126720428467,0.26113271713256836,0.2606770396232605,74.30087327957153,73.88672828674316,73.93229603767395,0.2629090234375,0.2989304629552363,0.31795803363114006,0.5127465489279279,0.5467453364732399,0.5638776761241219,0.2980239987373352,0.30141493678092957,0.3005729615688324,70.19760012626648,69.85850632190704,69.94270384311676,25.85
sweep_deep_test,126,3522996a8e,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,deep4,"512,256,128,64",4096,0.004,0.2,0.0001,64,451801,10,0.18700545715332031,0.21930683479095994,0.24430900486114498,0.43244127595931486,0.46830207643246674,0.49427624347235727,0.24994993209838867,0.25356054306030273,0.25292038917541504,75.00500679016113,74.64394569396973,74.7079610824585,0.18700545715332031,0.21930683479095994,0.24430900486114498,0.43244127595931486,0.46830207643246674,0.49427624347235727,0.24994993209838867,0.25356054306030273,0.25292038917541504,75.00500679016113,74.64394569396973,74.7079610824585,15.81
sweep_deep_test,127,9690d74b54,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,10,big4,"1024,512,256,128",4096,0.003,0.05,0.0005,64,1021145,10,0.23099786834716796,0.27640976014926405,0.3221050131877857,0.4806223760367051,0.5257468593812654,0.567542961534883,0.25463035702705383,0.255180299282074,0.2538830041885376,74.53696429729462,74.4819700717926,74.61169958114624,0.23099786834716796,0.27640976014926405,0.3221050131877857,0.4806223760367051,0.5257468593812654,0.567542961534883,0.25463035702705383,0.255180299282074,0.2538830041885376,74.53696429729462,74.4819700717926,74.61169958114624,21.76
