source,run,config_id,data,feature_set,seed,split_seed,split_strategy,train_max_samples,n_train_full,n_train_used,n_val,n_test,epochs,name,hidden_dims,batch_size,lr,dropout,weight_decay,embed_dim_cap,n_params,best_val_epoch,train_mse,val_mse,test_mse,train_rmse,val_rmse,test_rmse,train_mdape,val_mdape,test_mdape,train_acc_pct,val_acc_pct,test_acc_pct,seconds
sweep_deep_test,501,4098e3b409,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",4096,0.004,0.1,0.0001,32,907265,3,0.8981826696777344,0.9746280566344186,1.0983600468018313,0.9477249968623463,0.9872325240967391,1.0480267395452423,0.9007691740989685,0.9049824476242065,0.9176279306411743,9.92308259010315,9.501755237579346,8.237206935882568,5.59
sweep_deep_test,502,602e7939e1,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",8192,0.0005,0.2,0.001,32,874497,3,5.9118659765625,6.02387137776093,7.982997468711673,2.4314329060376108,2.454357630371118,2.8254198747640453,0.8665236830711365,0.8665910959243774,0.8678222894668579,13.347631692886353,13.340890407562256,13.217771053314209,5.43
sweep_deep_test,503,406f34d1a0,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",8192,0.003,0.1,0.0001,32,874497,3,2.64316365234375,2.7578645243912296,4.235385533678504,1.625780936148456,1.6606819455847739,2.058005231693667,0.6529474854469299,0.6504334807395935,0.648849368095398,34.70525145530701,34.95665192604065,35.115063190460205,5.37
sweep_deep_test,504,20f10b45f6,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",4096,0.004,0.05,0.001,32,907265,3,0.5362249108886719,0.6088089421217868,0.7093262970892797,0.7322737950307057,0.7802620983501549,0.8422151133108926,0.49504655599594116,0.4991745352745056,0.5020497441291809,50.495344400405884,50.08254647254944,49.79502558708191,5.64
sweep_deep_test,505,345b173a6a,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base2,"256,128",8192,0.001,0.05,0.0,64,285913,3,24.237120859375,24.418195270601746,24.73494937423347,4.923121048620986,4.941477033297002,4.973424310697155,1.210731863975525,1.5641976594924927,1.4878175258636475,0.0,0.0,0.0,3.2
sweep_deep_test,506,6f0969c95d,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",8192,0.004,0.0,0.001,64,410841,2,3.7971880908203124,3.797603428583773,4.47603812437284,1.9486374960008115,1.9487440644127112,2.115664936697879,2.0629613399505615,2.0761592388153076,2.0624186992645264,0.0,0.0,0.0,3.38
sweep_deep_test,507,a844528e55,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",2048,0.001,0.1,0.0,64,988377,3,0.4661555047607422,0.527573520765158,1.063808791370798,0.682755816350723,0.7263425643352852,1.0314110680862398,0.31087526679039,0.309775710105896,0.31064003705978394,68.912473320961,69.0224289894104,68.9359962940216,5.28
sweep_deep_test,508,3935b41748,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",8192,0.004,0.2,0.0,32,310273,3,1.4047706225585936,1.466716867627301,2.3881641147633514,1.1852301981297109,1.2110808675011346,1.5453686015845383,0.6116325855255127,0.6099545955657959,0.6104016900062561,38.83674144744873,39.00454044342041,38.95983099937439,3.69
sweep_deep_test,509,4a7a1dbc6d,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small2,"128,64",8192,0.004,0.2,0.001,32,157441,2,7.80557125,7.880999594780296,8.03266977749749,2.793845244461475,2.8073118093258356,2.8341964959221673,0.9986878037452698,0.998806893825531,0.9983865022659302,0.13121962547302246,0.11931061744689941,0.16134977340698242,2.9
sweep_deep_test,510,4a710c1d00,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",1024,0.004,0.1,0.001,32,874497,3,0.17608529541015625,0.21186439611049188,0.21444419633718834,0.41962518443267466,0.4602872973594773,0.4630811984276498,0.24074207246303558,0.24484597146511078,0.24432702362537384,75.92579275369644,75.51540285348892,75.56729763746262,5.31
