Test-focused sweep: runs=1000 / candidates=3360 (epochs=3, split_strategy=random, seed=42, split=70/15/15, train_max_samples=50000)
[747/1000] big4   hidden=1024,512,256,128         bs=2048 lr=0.001  do=0.0  wd=0.001  test_rmse=1.0529  test_acc=58.67%  (4.87s)
[748/1000] base2  hidden=256,128                  bs=1024 lr=0.001  do=0.05 wd=0.001  test_rmse=0.9955  test_acc=67.84%  (2.71s)
[749/1000] base2  hidden=256,128                  bs=2048 lr=0.004  do=0.05 wd=0.0    test_rmse=0.7614  test_acc=69.03%  (2.79s)
[750/1000] big3   hidden=1024,512,256             bs=8192 lr=0.0005 do=0.2  wd=0.0001 test_rmse=2.7638  test_acc=9.71%  (5.5s)
[751/1000] deep3  hidden=512,256,128              bs=4096 lr=0.0005 do=0.1  wd=0.001  test_rmse=2.8417  test_acc=10.72%  (3.86s)
[752/1000] big4   hidden=1024,512,256,128         bs=4096 lr=0.002  do=0.05 wd=0.0    test_rmse=1.2126  test_acc=56.48%  (5.75s)
[753/1000] small2 hidden=128,64                   bs=8192 lr=0.004  do=0.2  wd=0.0001 test_rmse=2.8341  test_acc=0.16%  (2.94s)
[754/1000] small2 hidden=128,64                   bs=2048 lr=0.0005 do=0.0  wd=0.0    test_rmse=3.3296  test_acc=1.05%  (2.47s)
[755/1000] base2  hidden=256,128                  bs=2048 lr=0.003  do=0.05 wd=0.001  test_rmse=0.7163  test_acc=69.56%  (2.82s)
[756/1000] wide2  hidden=512,256                  bs=8192 lr=0.002  do=0.0  wd=0.0001 test_rmse=2.4376  test_acc=15.10%  (3.31s)
[757/1000] base2  hidden=256,128                  bs=4096 lr=0.002  do=0.0  wd=0.0    test_rmse=1.3556  test_acc=41.42%  (2.94s)
[758/1000] deep4  hidden=512,256,128,64           bs=1024 lr=0.0005 do=0.05 wd=0.001  test_rmse=1.3011  test_acc=67.82%  (3.93s)
[759/1000] small2 hidden=128,64                   bs=8192 lr=0.0005 do=0.05 wd=0.0001 test_rmse=11.0452  test_acc=0.00%  (2.93s)
[760/1000] big4   hidden=1024,512,256,128         bs=8192 lr=0.0005 do=0.2  wd=0.0    test_rmse=2.8357  test_acc=13.44%  (5.64s)
[761/1000] big3   hidden=1024,512,256             bs=1024 lr=0.003  do=0.2  wd=0.0001 test_rmse=0.5359  test_acc=74.43%  (5.9s)
[762/1000] small2 hidden=128,64                   bs=1024 lr=0.0005 do=0.05 wd=0.001  test_rmse=1.6408  test_acc=30.70%  (2.51s)
[763/1000] wide2  hidden=512,256                  bs=1024 lr=0.001  do=0.0  wd=0.0    test_rmse=0.8615  test_acc=73.60%  (3.15s)
[764/1000] base2  hidden=256,128                  bs=4096 lr=0.004  do=0.2  wd=0.0    test_rmse=1.0013  test_acc=54.15%  (3.1s)
[765/1000] big4   hidden=1024,512,256,128         bs=2048 lr=0.004  do=0.05 wd=0.0001 test_rmse=0.5414  test_acc=72.20%  (5.61s)
[766/1000] deep4  hidden=512,256,128,64           bs=1024 lr=0.003  do=0.0  wd=0.0    test_rmse=0.5575  test_acc=74.59%  (3.46s)
[767/1000] wide2  hidden=512,256                  bs=2048 lr=0.003  do=0.2  wd=0.0    test_rmse=0.7794  test_acc=73.47%  (3.42s)
[768/1000] big3   hidden=1024,512,256             bs=1024 lr=0.003  do=0.1  wd=0.0001 test_rmse=0.5150  test_acc=73.84%  (5.62s)
[769/1000] small2 hidden=128,64                   bs=8192 lr=0.004  do=0.0  wd=0.0    test_rmse=3.1081  test_acc=0.19%  (2.87s)
[770/1000] wide2  hidden=512,256                  bs=4096 lr=0.002  do=0.1  wd=0.0    test_rmse=1.2375  test_acc=35.02%  (3.7s)
[771/1000] small2 hidden=128,64                   bs=8192 lr=0.001  do=0.05 wd=0.0001 test_rmse=7.0704  test_acc=0.09%  (2.9s)
[772/1000] big3   hidden=1024,512,256             bs=4096 lr=0.003  do=0.0  wd=0.0001 test_rmse=1.9276  test_acc=20.39%  (4.71s)
[773/1000] big3   hidden=1024,512,256             bs=8192 lr=0.001  do=0.2  wd=0.0001 test_rmse=2.4103  test_acc=0.00%  (5.49s)
[774/1000] big4   hidden=1024,512,256,128         bs=8192 lr=0.001  do=0.0  wd=0.0    test_rmse=2.4444  test_acc=9.32%  (4.71s)
[775/1000] deep3  hidden=512,256,128              bs=2048 lr=0.002  do=0.05 wd=0.001  test_rmse=0.9726  test_acc=68.85%  (3.72s)
[776/1000] wide2  hidden=512,256                  bs=2048 lr=0.004  do=0.0  wd=0.001  test_rmse=0.5591  test_acc=74.71%  (3.09s)
[777/1000] small2 hidden=128,64                   bs=2048 lr=0.0005 do=0.2  wd=0.001  test_rmse=3.3342  test_acc=1.82%  (2.56s)
[778/1000] big3   hidden=1024,512,256             bs=4096 lr=0.004  do=0.0  wd=0.0001 test_rmse=1.0534  test_acc=44.32%  (4.74s)
[779/1000] wide2  hidden=512,256                  bs=8192 lr=0.0005 do=0.0  wd=0.0001 test_rmse=3.6145  test_acc=5.69%  (3.32s)
[780/1000] wide2  hidden=512,256                  bs=4096 lr=0.003  do=0.2  wd=0.0    test_rmse=1.3106  test_acc=41.01%  (3.66s)
[781/1000] small2 hidden=128,64                   bs=8192 lr=0.002  do=0.0  wd=0.0001 test_rmse=4.5378  test_acc=0.00%  (2.84s)
[782/1000] deep4  hidden=512,256,128,64           bs=1024 lr=0.003  do=0.0  wd=0.0001 test_rmse=0.5744  test_acc=74.89%  (3.59s)
[783/1000] big3   hidden=1024,512,256             bs=4096 lr=0.002  do=0.05 wd=0.0    test_rmse=1.5080  test_acc=43.79%  (5.44s)
[784/1000] base2  hidden=256,128                  bs=1024 lr=0.001  do=0.2  wd=0.001  test_rmse=0.8507  test_acc=70.31%  (2.84s)
[785/1000] small2 hidden=128,64                   bs=8192 lr=0.003  do=0.0  wd=0.001  test_rmse=3.4488  test_acc=3.97%  (2.87s)
[786/1000] small2 hidden=128,64                   bs=8192 lr=0.002  do=0.05 wd=0.0    test_rmse=4.6093  test_acc=0.00%  (2.97s)
[787/1000] deep3  hidden=512,256,128              bs=2048 lr=0.001  do=0.0  wd=0.0    test_rmse=1.4003  test_acc=43.99%  (3.22s)
[788/1000] big3   hidden=1024,512,256             bs=4096 lr=0.001  do=0.05 wd=0.001  test_rmse=1.9752  test_acc=0.00%  (5.49s)
[789/1000] deep4  hidden=512,256,128,64           bs=8192 lr=0.001  do=0.0  wd=0.001  test_rmse=3.0079  test_acc=9.54%  (3.54s)
[790/1000] big3   hidden=1024,512,256             bs=4096 lr=0.003  do=0.0  wd=0.0    test_rmse=2.3632  test_acc=19.47%  (4.61s)
[791/1000] base2  hidden=256,128                  bs=4096 lr=0.002  do=0.05 wd=0.0    test_rmse=1.3559  test_acc=43.45%  (3.14s)
[792/1000] base2  hidden=256,128                  bs=2048 lr=0.003  do=0.2  wd=0.0    test_rmse=0.8568  test_acc=67.16%  (2.83s)
[793/1000] big4   hidden=1024,512,256,128         bs=1024 lr=0.003  do=0.05 wd=0.001  test_rmse=0.5580  test_acc=74.32%  (6.03s)
[794/1000] deep3  hidden=512,256,128              bs=4096 lr=0.0005 do=0.0  wd=0.001  test_rmse=2.7775  test_acc=11.88%  (3.46s)
[795/1000] deep3  hidden=512,256,128              bs=2048 lr=0.004  do=0.05 wd=0.0001 test_rmse=0.6274  test_acc=71.87%  (3.72s)
[796/1000] deep3  hidden=512,256,128              bs=2048 lr=0.002  do=0.0  wd=0.001  test_rmse=0.9748  test_acc=67.94%  (3.26s)
[797/1000] big4   hidden=1024,512,256,128         bs=1024 lr=0.001  do=0.0  wd=0.0    test_rmse=0.7800  test_acc=71.04%  (5.16s)
[798/1000] base2  hidden=256,128                  bs=4096 lr=0.004  do=0.05 wd=0.001  test_rmse=1.4506  test_acc=0.00%  (3.21s)
[799/1000] base2  hidden=256,128                  bs=4096 lr=0.0005 do=0.1  wd=0.0001 test_rmse=4.3672  test_acc=0.03%  (3.16s)
[800/1000] deep3  hidden=512,256,128              bs=1024 lr=0.001  do=0.0  wd=0.0    test_rmse=1.0255  test_acc=71.47%  (3.26s)
[801/1000] deep4  hidden=512,256,128,64           bs=1024 lr=0.004  do=0.0  wd=0.0001 test_rmse=0.4766  test_acc=76.51%  (3.44s)
[802/1000] big4   hidden=1024,512,256,128         bs=2048 lr=0.004  do=0.0  wd=0.0    test_rmse=0.4813  test_acc=75.13%  (4.91s)
[803/1000] deep3  hidden=512,256,128              bs=1024 lr=0.0005 do=0.1  wd=0.001  test_rmse=1.0655  test_acc=70.82%  (3.82s)
[804/1000] deep4  hidden=512,256,128,64           bs=8192 lr=0.0005 do=0.0  wd=0.001  test_rmse=4.0496  test_acc=3.27%  (3.54s)
[805/1000] big3   hidden=1024,512,256             bs=1024 lr=0.0005 do=0.05 wd=0.0    test_rmse=1.0175  test_acc=71.57%  (5.85s)
[806/1000] big4   hidden=1024,512,256,128         bs=8192 lr=0.0005 do=0.0  wd=0.0001 test_rmse=2.3664  test_acc=33.51%  (4.74s)
[807/1000] big3   hidden=1024,512,256             bs=4096 lr=0.001  do=0.0  wd=0.0001 test_rmse=1.7365  test_acc=0.00%  (4.76s)
[808/1000] small2 hidden=128,64                   bs=4096 lr=0.001  do=0.1  wd=0.0001 test_rmse=3.6699  test_acc=0.11%  (2.83s)
[809/1000] deep3  hidden=512,256,128              bs=1024 lr=0.002  do=0.0  wd=0.001  test_rmse=0.6917  test_acc=72.13%  (3.28s)
[810/1000] big3   hidden=1024,512,256             bs=4096 lr=0.003  do=0.1  wd=0.001  test_rmse=2.0733  test_acc=16.83%  (5.54s)
[811/1000] wide2  hidden=512,256                  bs=4096 lr=0.002  do=0.2  wd=0.0001 test_rmse=1.7066  test_acc=36.58%  (3.67s)
[812/1000] base2  hidden=256,128                  bs=1024 lr=0.001  do=0.0  wd=0.0    test_rmse=0.8137  test_acc=69.06%  (2.6s)
[813/1000] deep4  hidden=512,256,128,64           bs=2048 lr=0.0005 do=0.1  wd=0.0001 test_rmse=1.6424  test_acc=49.28%  (3.84s)
[814/1000] big4   hidden=1024,512,256,128         bs=1024 lr=0.004  do=0.05 wd=0.0001 test_rmse=0.4588  test_acc=75.82%  (5.95s)
[815/1000] base2  hidden=256,128                  bs=2048 lr=0.002  do=0.05 wd=0.0001 test_rmse=0.9894  test_acc=58.58%  (2.76s)
[816/1000] small2 hidden=128,64                   bs=8192 lr=0.004  do=0.05 wd=0.0001 test_rmse=3.0805  test_acc=0.24%  (2.98s)
[817/1000] deep4  hidden=512,256,128,64           bs=8192 lr=0.004  do=0.1  wd=0.0    test_rmse=2.4064  test_acc=0.00%  (4.0s)
[818/1000] big3   hidden=1024,512,256             bs=2048 lr=0.004  do=0.1  wd=0.0    test_rmse=0.5833  test_acc=71.93%  (5.46s)
[819/1000] big3   hidden=1024,512,256             bs=8192 lr=0.004  do=0.1  wd=0.0001 test_rmse=2.7634  test_acc=0.00%  (5.42s)
[820/1000] deep3  hidden=512,256,128              bs=4096 lr=0.003  do=0.1  wd=0.001  test_rmse=1.6924  test_acc=27.50%  (3.91s)
[821/1000] wide2  hidden=512,256                  bs=2048 lr=0.003  do=0.1  wd=0.0    test_rmse=0.7461  test_acc=73.66%  (3.47s)
[822/1000] deep4  hidden=512,256,128,64           bs=1024 lr=0.004  do=0.0  wd=0.001  test_rmse=0.4820  test_acc=75.74%  (3.42s)
[823/1000] small2 hidden=128,64                   bs=1024 lr=0.0005 do=0.05 wd=0.0001 test_rmse=1.6407  test_acc=30.70%  (2.42s)
[824/1000] base2  hidden=256,128                  bs=4096 lr=0.004  do=0.2  wd=0.0    test_rmse=1.4173  test_acc=0.00%  (3.05s)
[825/1000] deep4  hidden=512,256,128,64           bs=1024 lr=0.004  do=0.2  wd=0.0001 test_rmse=0.5767  test_acc=70.07%  (4.02s)
[826/1000] deep4  hidden=512,256,128,64           bs=8192 lr=0.003  do=0.1  wd=0.001  test_rmse=2.0134  test_acc=34.16%  (4.04s)
[827/1000] deep3  hidden=512,256,128              bs=8192 lr=0.004  do=0.1  wd=0.0001 test_rmse=2.5054  test_acc=16.51%  (3.91s)
[828/1000] big3   hidden=1024,512,256             bs=8192 lr=0.002  do=0.05 wd=0.0    test_rmse=2.4442  test_acc=7.30%  (5.39s)
[829/1000] wide2  hidden=512,256                  bs=2048 lr=0.0005 do=0.1  wd=0.0001 test_rmse=1.3057  test_acc=60.99%  (3.41s)
[830/1000] deep4  hidden=512,256,128,64           bs=2048 lr=0.001  do=0.0  wd=0.001  test_rmse=1.3453  test_acc=63.38%  (3.34s)
[831/1000] deep4  hidden=512,256,128,64           bs=4096 lr=0.001  do=0.1  wd=0.0    test_rmse=1.7644  test_acc=36.17%  (4.02s)
[832/1000] deep3  hidden=512,256,128              bs=4096 lr=0.001  do=0.05 wd=0.001  test_rmse=1.5737  test_acc=47.61%  (3.9s)
[833/1000] small2 hidden=128,64                   bs=8192 lr=0.002  do=0.2  wd=0.0    test_rmse=4.4604  test_acc=0.00%  (2.91s)
[834/1000] deep4  hidden=512,256,128,64           bs=4096 lr=0.0005 do=0.05 wd=0.001  test_rmse=3.1435  test_acc=5.69%  (3.99s)
[835/1000] big3   hidden=1024,512,256             bs=2048 lr=0.001  do=0.2  wd=0.0    test_rmse=1.0966  test_acc=69.48%  (5.35s)
[836/1000] deep4  hidden=512,256,128,64           bs=1024 lr=0.003  do=0.05 wd=0.001  test_rmse=0.5732  test_acc=74.56%  (3.72s)
[837/1000] base2  hidden=256,128                  bs=4096 lr=0.001  do=0.1  wd=0.0    test_rmse=2.5701  test_acc=11.35%  (3.08s)
[838/1000] wide2  hidden=512,256                  bs=2048 lr=0.001  do=0.05 wd=0.0    test_rmse=1.0666  test_acc=65.39%  (3.43s)
[839/1000] big4   hidden=1024,512,256,128         bs=8192 lr=0.0005 do=0.05 wd=0.0001 test_rmse=2.4930  test_acc=25.02%  (5.65s)
[840/1000] deep3  hidden=512,256,128              bs=8192 lr=0.002  do=0.05 wd=0.0    test_rmse=2.1968  test_acc=13.92%  (3.84s)
[841/1000] base2  hidden=256,128                  bs=2048 lr=0.002  do=0.2  wd=0.0    test_rmse=0.8777  test_acc=68.01%  (2.76s)
[842/1000] small2 hidden=128,64                   bs=1024 lr=0.003  do=0.2  wd=0.0    test_rmse=0.6957  test_acc=71.97%  (2.51s)
[843/1000] deep3  hidden=512,256,128              bs=2048 lr=0.002  do=0.2  wd=0.0    test_rmse=1.0900  test_acc=68.76%  (3.65s)
[844/1000] big4   hidden=1024,512,256,128         bs=8192 lr=0.004  do=0.2  wd=0.0001 test_rmse=1.1527  test_acc=52.92%  (5.6s)
[845/1000] big3   hidden=1024,512,256             bs=1024 lr=0.004  do=0.0  wd=0.0    test_rmse=0.4685  test_acc=75.46%  (4.83s)
[846/1000] deep3  hidden=512,256,128              bs=8192 lr=0.002  do=0.05 wd=0.0    test_rmse=2.8886  test_acc=0.00%  (3.88s)
[847/1000] deep3  hidden=512,256,128              bs=1024 lr=0.0005 do=0.2  wd=0.0001 test_rmse=1.3994  test_acc=67.69%  (3.69s)
[848/1000] big3   hidden=1024,512,256             bs=4096 lr=0.004  do=0.05 wd=0.0001 test_rmse=1.2592  test_acc=15.74%  (5.48s)
[849/1000] base2  hidden=256,128                  bs=4096 lr=0.002  do=0.05 wd=0.0    test_rmse=1.5363  test_acc=0.55%  (3.06s)
[850/1000] small2 hidden=128,64                   bs=2048 lr=0.003  do=0.1  wd=0.0    test_rmse=0.9582  test_acc=61.85%  (2.51s)
[851/1000] big4   hidden=1024,512,256,128         bs=8192 lr=0.001  do=0.05 wd=0.001  test_rmse=2.4350  test_acc=5.85%  (5.6s)
[852/1000] big3   hidden=1024,512,256             bs=1024 lr=0.003  do=0.1  wd=0.001  test_rmse=0.5176  test_acc=74.62%  (5.69s)
[853/1000] big4   hidden=1024,512,256,128         bs=4096 lr=0.003  do=0.2  wd=0.0001 test_rmse=1.3988  test_acc=48.84%  (5.68s)
[854/1000] base2  hidden=256,128                  bs=2048 lr=0.002  do=0.2  wd=0.0001 test_rmse=1.0268  test_acc=63.26%  (2.78s)
[855/1000] small2 hidden=128,64                   bs=8192 lr=0.002  do=0.05 wd=0.0001 test_rmse=4.4811  test_acc=0.00%  (2.93s)
[856/1000] big3   hidden=1024,512,256             bs=1024 lr=0.001  do=0.2  wd=0.0001 test_rmse=0.7660  test_acc=73.11%  (5.73s)
[857/1000] deep4  hidden=512,256,128,64           bs=1024 lr=0.001  do=0.2  wd=0.0001 test_rmse=1.1143  test_acc=71.23%  (3.94s)
[858/1000] deep4  hidden=512,256,128,64           bs=8192 lr=0.0005 do=0.05 wd=0.0    test_rmse=3.8236  test_acc=3.15%  (3.96s)
[859/1000] deep4  hidden=512,256,128,64           bs=8192 lr=0.002  do=0.1  wd=0.001  test_rmse=3.3248  test_acc=0.00%  (3.97s)
[860/1000] big4   hidden=1024,512,256,128         bs=2048 lr=0.003  do=0.05 wd=0.001  test_rmse=0.7343  test_acc=70.30%  (5.75s)
[861/1000] base2  hidden=256,128                  bs=8192 lr=0.004  do=0.0  wd=0.0001 test_rmse=2.3931  test_acc=0.00%  (3.02s)
[862/1000] big4   hidden=1024,512,256,128         bs=4096 lr=0.001  do=0.1  wd=0.0    test_rmse=1.3229  test_acc=61.83%  (5.73s)
[863/1000] wide2  hidden=512,256                  bs=4096 lr=0.002  do=0.2  wd=0.0    test_rmse=1.2671  test_acc=35.04%  (3.68s)
[864/1000] big3   hidden=1024,512,256             bs=1024 lr=0.002  do=0.1  wd=0.0    test_rmse=0.5449  test_acc=73.04%  (5.6s)
[865/1000] small2 hidden=128,64                   bs=4096 lr=0.004  do=0.0  wd=0.0001 test_rmse=1.5432  test_acc=41.54%  (2.73s)
[866/1000] small2 hidden=128,64                   bs=8192 lr=0.002  do=0.1  wd=0.0001 test_rmse=4.5623  test_acc=0.00%  (2.95s)
[867/1000] deep4  hidden=512,256,128,64           bs=2048 lr=0.002  do=0.1  wd=0.0001 test_rmse=1.0819  test_acc=68.19%  (3.82s)
[868/1000] wide2  hidden=512,256                  bs=4096 lr=0.0005 do=0.05 wd=0.0    test_rmse=2.3361  test_acc=13.27%  (3.7s)
[869/1000] small2 hidden=128,64                   bs=2048 lr=0.004  do=0.2  wd=0.001  test_rmse=0.8446  test_acc=63.43%  (2.48s)
[870/1000] deep4  hidden=512,256,128,64           bs=8192 lr=0.003  do=0.1  wd=0.0001 test_rmse=2.5647  test_acc=14.89%  (4.01s)
[871/1000] small2 hidden=128,64                   bs=2048 lr=0.004  do=0.1  wd=0.0001 test_rmse=0.7892  test_acc=67.73%  (2.5s)
[872/1000] deep4  hidden=512,256,128,64           bs=1024 lr=0.004  do=0.0  wd=0.0    test_rmse=0.4820  test_acc=75.79%  (3.36s)
[873/1000] deep3  hidden=512,256,128              bs=2048 lr=0.0005 do=0.2  wd=0.0001 test_rmse=1.6620  test_acc=55.28%  (3.65s)
[874/1000] big3   hidden=1024,512,256             bs=2048 lr=0.001  do=0.1  wd=0.0    test_rmse=1.1850  test_acc=67.77%  (5.46s)
[875/1000] deep3  hidden=512,256,128              bs=8192 lr=0.003  do=0.0  wd=0.0001 test_rmse=1.9084  test_acc=0.00%  (3.4s)
[876/1000] big3   hidden=1024,512,256             bs=8192 lr=0.0005 do=0.05 wd=0.0    test_rmse=2.6651  test_acc=17.29%  (5.45s)
[877/1000] wide2  hidden=512,256                  bs=8192 lr=0.0005 do=0.2  wd=0.0    test_rmse=3.6251  test_acc=0.32%  (3.73s)
[878/1000] wide2  hidden=512,256                  bs=8192 lr=0.001  do=0.05 wd=0.0    test_rmse=2.2556  test_acc=15.63%  (3.77s)
[879/1000] deep4  hidden=512,256,128,64           bs=8192 lr=0.0005 do=0.05 wd=0.0    test_rmse=4.9757  test_acc=1.16%  (4.06s)
[880/1000] big3   hidden=1024,512,256             bs=2048 lr=0.004  do=0.1  wd=0.0    test_rmse=0.5418  test_acc=73.99%  (5.52s)
[881/1000] small2 hidden=128,64                   bs=2048 lr=0.0005 do=0.2  wd=0.0001 test_rmse=2.8211  test_acc=3.44%  (2.58s)
[882/1000] big4   hidden=1024,512,256,128         bs=1024 lr=0.004  do=0.1  wd=0.0001 test_rmse=0.4822  test_acc=73.43%  (6.12s)
[883/1000] big3   hidden=1024,512,256             bs=8192 lr=0.0005 do=0.1  wd=0.001  test_rmse=2.7114  test_acc=15.86%  (5.44s)
[884/1000] base2  hidden=256,128                  bs=1024 lr=0.003  do=0.2  wd=0.001  test_rmse=0.6375  test_acc=73.54%  (2.77s)
[885/1000] big3   hidden=1024,512,256             bs=8192 lr=0.001  do=0.05 wd=0.0    test_rmse=2.3505  test_acc=0.00%  (5.52s)
[886/1000] base2  hidden=256,128                  bs=1024 lr=0.002  do=0.2  wd=0.001  test_rmse=0.7202  test_acc=72.91%  (2.89s)
[887/1000] deep4  hidden=512,256,128,64           bs=1024 lr=0.0005 do=0.1  wd=0.0    test_rmse=1.3362  test_acc=66.08%  (3.98s)
[888/1000] small2 hidden=128,64                   bs=2048 lr=0.003  do=0.1  wd=0.0001 test_rmse=0.9582  test_acc=61.85%  (2.56s)
[889/1000] big3   hidden=1024,512,256             bs=1024 lr=0.001  do=0.05 wd=0.0    test_rmse=0.7396  test_acc=70.11%  (5.43s)
[890/1000] base2  hidden=256,128                  bs=1024 lr=0.0005 do=0.05 wd=0.001  test_rmse=1.2466  test_acc=57.22%  (2.69s)
[891/1000] deep3  hidden=512,256,128              bs=1024 lr=0.0005 do=0.0  wd=0.001  test_rmse=1.0256  test_acc=70.36%  (3.5s)
[892/1000] big4   hidden=1024,512,256,128         bs=2048 lr=0.0005 do=0.05 wd=0.0001 test_rmse=1.6081  test_acc=53.43%  (5.62s)
[893/1000] wide2  hidden=512,256                  bs=1024 lr=0.002  do=0.0  wd=0.0    test_rmse=0.5758  test_acc=74.85%  (3.2s)
[894/1000] small2 hidden=128,64                   bs=8192 lr=0.003  do=0.2  wd=0.0001 test_rmse=3.1933  test_acc=5.05%  (2.93s)
[895/1000] big3   hidden=1024,512,256             bs=2048 lr=0.0005 do=0.1  wd=0.0001 test_rmse=1.3670  test_acc=55.85%  (5.49s)
[896/1000] deep3  hidden=512,256,128              bs=2048 lr=0.001  do=0.1  wd=0.001  test_rmse=1.1023  test_acc=67.34%  (3.72s)
[897/1000] deep3  hidden=512,256,128              bs=1024 lr=0.004  do=0.0  wd=0.001  test_rmse=0.4841  test_acc=76.05%  (3.33s)
[898/1000] big3   hidden=1024,512,256             bs=2048 lr=0.0005 do=0.2  wd=0.001  test_rmse=1.4037  test_acc=60.55%  (5.5s)
[899/1000] small2 hidden=128,64                   bs=1024 lr=0.001  do=0.2  wd=0.0    test_rmse=1.0271  test_acc=65.11%  (2.49s)
[900/1000] big4   hidden=1024,512,256,128         bs=1024 lr=0.003  do=0.05 wd=0.0    test_rmse=0.5580  test_acc=74.32%  (6.31s)
[901/1000] big4   hidden=1024,512,256,128         bs=1024 lr=0.001  do=0.0  wd=0.0001 test_rmse=0.7800  test_acc=71.04%  (5.11s)
[902/1000] big4   hidden=1024,512,256,128         bs=4096 lr=0.0005 do=0.0  wd=0.0    test_rmse=1.6140  test_acc=53.54%  (4.87s)
[903/1000] big4   hidden=1024,512,256,128         bs=2048 lr=0.0005 do=0.2  wd=0.0001 test_rmse=1.6213  test_acc=62.27%  (5.73s)
[904/1000] big3   hidden=1024,512,256             bs=1024 lr=0.003  do=0.2  wd=0.0001 test_rmse=0.5277  test_acc=73.65%  (5.69s)
[905/1000] big4   hidden=1024,512,256,128         bs=4096 lr=0.004  do=0.0  wd=0.001  test_rmse=1.1689  test_acc=42.62%  (4.78s)
[906/1000] deep4  hidden=512,256,128,64           bs=4096 lr=0.002  do=0.2  wd=0.0001 test_rmse=1.6976  test_acc=33.65%  (3.96s)
[907/1000] wide2  hidden=512,256                  bs=2048 lr=0.0005 do=0.2  wd=0.0    test_rmse=1.6716  test_acc=56.56%  (3.52s)
[908/1000] base2  hidden=256,128                  bs=1024 lr=0.003  do=0.0  wd=0.001  test_rmse=0.6160  test_acc=73.98%  (2.51s)
[909/1000] base2  hidden=256,128                  bs=8192 lr=0.004  do=0.05 wd=0.0    test_rmse=2.3683  test_acc=0.00%  (3.23s)
[910/1000] wide2  hidden=512,256                  bs=8192 lr=0.004  do=0.1  wd=0.0001 test_rmse=2.1840  test_acc=0.00%  (3.71s)
[911/1000] deep4  hidden=512,256,128,64           bs=4096 lr=0.004  do=0.0  wd=0.0001 test_rmse=1.0354  test_acc=47.99%  (3.55s)
[912/1000] deep4  hidden=512,256,128,64           bs=2048 lr=0.004  do=0.2  wd=0.0    test_rmse=0.6865  test_acc=71.87%  (3.83s)
[913/1000] wide2  hidden=512,256                  bs=1024 lr=0.003  do=0.1  wd=0.001  test_rmse=0.5475  test_acc=74.91%  (3.42s)
[914/1000] base2  hidden=256,128                  bs=8192 lr=0.004  do=0.0  wd=0.001  test_rmse=1.9629  test_acc=0.00%  (2.96s)
[915/1000] big4   hidden=1024,512,256,128         bs=4096 lr=0.001  do=0.2  wd=0.0    test_rmse=1.3996  test_acc=55.03%  (5.78s)
[916/1000] base2  hidden=256,128                  bs=1024 lr=0.003  do=0.2  wd=0.0001 test_rmse=0.6384  test_acc=73.62%  (2.86s)
[917/1000] deep4  hidden=512,256,128,64           bs=1024 lr=0.004  do=0.1  wd=0.0001 test_rmse=0.5209  test_acc=69.85%  (4.02s)
[918/1000] big3   hidden=1024,512,256             bs=4096 lr=0.003  do=0.1  wd=0.0001 test_rmse=2.4485  test_acc=17.70%  (5.51s)
[919/1000] small2 hidden=128,64                   bs=4096 lr=0.003  do=0.1  wd=0.0    test_rmse=1.5842  test_acc=21.38%  (2.85s)
[920/1000] deep4  hidden=512,256,128,64           bs=2048 lr=0.0005 do=0.2  wd=0.0001 test_rmse=1.3341  test_acc=58.96%  (3.87s)
[921/1000] deep3  hidden=512,256,128              bs=1024 lr=0.0005 do=0.1  wd=0.0    test_rmse=1.3425  test_acc=67.64%  (3.74s)
[922/1000] deep4  hidden=512,256,128,64           bs=8192 lr=0.0005 do=0.1  wd=0.001  test_rmse=3.6889  test_acc=2.97%  (4.04s)
[923/1000] base2  hidden=256,128                  bs=8192 lr=0.004  do=0.2  wd=0.001  test_rmse=1.9973  test_acc=0.00%  (3.18s)
[924/1000] big3   hidden=1024,512,256             bs=8192 lr=0.001  do=0.1  wd=0.0    test_rmse=2.3054  test_acc=11.87%  (5.44s)
[925/1000] big4   hidden=1024,512,256,128         bs=2048 lr=0.004  do=0.2  wd=0.001  test_rmse=0.5546  test_acc=73.50%  (5.77s)
[926/1000] base2  hidden=256,128                  bs=4096 lr=0.002  do=0.2  wd=0.0001 test_rmse=1.3962  test_acc=47.38%  (3.15s)
[927/1000] small2 hidden=128,64                   bs=4096 lr=0.002  do=0.1  wd=0.001  test_rmse=1.9817  test_acc=22.56%  (2.86s)
[928/1000] small2 hidden=128,64                   bs=2048 lr=0.004  do=0.1  wd=0.0001 test_rmse=0.8416  test_acc=61.45%  (2.52s)
[929/1000] deep4  hidden=512,256,128,64           bs=2048 lr=0.003  do=0.0  wd=0.001  test_rmse=0.7870  test_acc=69.45%  (3.46s)
[930/1000] big4   hidden=1024,512,256,128         bs=4096 lr=0.004  do=0.05 wd=0.001  test_rmse=0.9385  test_acc=61.39%  (5.82s)
[931/1000] big4   hidden=1024,512,256,128         bs=8192 lr=0.003  do=0.2  wd=0.0001 test_rmse=6.3807  test_acc=0.33%  (5.71s)
[932/1000] small2 hidden=128,64                   bs=4096 lr=0.0005 do=0.1  wd=0.0    test_rmse=7.0646  test_acc=0.09%  (2.83s)
[933/1000] small2 hidden=128,64                   bs=2048 lr=0.003  do=0.0  wd=0.001  test_rmse=0.9369  test_acc=60.47%  (2.43s)
